map_name,ID,Scientific_name,Family,original_matrix_name,matrix_name,publication_name,height,length,width,ratio
encephalartos_chimanimaniensis.shp,13,Encephalartos_chimanimaniensis,Zamiaceae,Encephalartos_chimanimaniensis_PR888,Encephalartos_chimanimaniensis_PR888,Encephalartos_chimanimaniensis_R.A.Dyer_&_Verdoorn,NA,NA,NA,NA
encephalartos_concinnus.shp,14,Encephalartos_concinnus,Zamiaceae,Encephalartos_concinnus_PR890,Encephalartos_concinnus_PR890,Encephalartos_concinnus_R.A.Dyer_&_Verdoorn,NA,NA,NA,NA
encephalartos_cupidus.shp,15,Encephalartos_cupidus,Zamiaceae,Encephalartos_cupidus_PR691,Encephalartos_cupidus_PR691,Encephalartos_cupidus_R.A.Dyer,1,15,1,15
encephalartos_dolomiticus.shp,16,Encephalartos_dolomiticus,Zamiaceae,Encephalartos_dolomiticus_PR865,Encephalartos_dolomiticus_PR865,Encephalartos_dolomiticus_Lavranos_&_D.L.Goode,2.5,16,2,8
encephalartos_dyerianus.shp,17,Encephalartos_dyerianus,Zamiaceae,Encephalartos_dyerianus_PR731,Encephalartos_dyerianus_PR731,Encephalartos_dyerianus_Lavranos_&_D.L.Goode,5,21,1.5,14
encephalartos_eugene-maraisii.shp,18,Encephalartos_eugene-maraisii,Zamiaceae,Encephalartos_eugene_maraisii_PR872,Encephalartos_eugen_maraisii_PR872,Encephalartos_eugene-maraisii_Verd.,2.4,20,1.5,13.33
encephalartos_ferox.shp,19,Encephalartos_ferox,Zamiaceae,Encephalartos_ferox_PR844,Encephalartos_ferox_PR844,Encephalartos_ferox_G.Bertol.,1.7,15,3.5,4.29
encephalartos_friderici-guilielmi.shp,20,Encephalartos_friderici-guillielmi,Zamiaceae,Encephalartos_friderici_guilielmi_PR853,Encephalartos_friderici_guilielmi_PR853,Encephalartos_friderici-guilielmi_Lehm.,3.7,17,0.7,24.29
encephalartos_ghellinckii.shp,21,Encephalartos_ghellinckii,Zamiaceae,Encephalartos_ghellinckii_PR773,Encephalartos_ghellinckii_PR773,Encephalartos_ghellinckii_Lem.,2.1,14,0.4,35
encephalartos_heenanii.shp,22,Encephalartos_heenanii,Zamiaceae,Encephalartos_heenanii_PR775,Encephalartos_heenanii_PR775,Encephalartos_heenanii_R.A.Dyer_,2,15,2,7.5
encephalartos_hirsutus.shp,23,Encephalartos_hirsutus,Zamiaceae,Encephalartos_hirsutus_PR718,Encephalartos_hirsutus_PR718,Encephalartos_hirsutus_P.J.H.Hurter,4.2,17,4,4.25
encephalartos_inopinus.shp,24,Encephalartos_inopinus,Zamiaceae,Encephalartos_inopinus_PR864,Encephalartos_inopinus_PR864,Encephalartos_inopinus_R.A.Dyer,3,20,1,20
encephalartos_laevifolius.shp,25,Encephalartos_laevifolius,Zamiaceae,Encephalartos_laevifolius_PR845,Encephalartos_laevifolius_PR845,Encephalartos_laevifolius_Stapf_&_Burtt_Davy,3,15,0.7,21.43
encephalartos_lanatus.shp,26,Encephalartos_lanatus,Zamiaceae,Encephalartos_lanatus_PR828,Encephalartos_lanatus_PR828,Encephalartos_lanatus_Stapf_&_Burtt_Davy,3,13,0.8,16.25
encephalartos_latifrons.shp,27,Encephalartos_latifrons,Zamiaceae,Encephalartos_latifrons_PR811,Encephalartos_latifrons_PR811,Encephalartos_latifrons_Lehm.,3.4,15,6,2.5
encephalartos_lebomboensis.shp,28,Encephalartos_lebomboensis,Zamiaceae,Encephalartos_lebomboensis_PR831,Encephalartos_lebomboensis_PR831,Encephalartos_lebomboensis_Verd.,3.7,17,1.5,11.33
encephalartos_lehmannii.shp,29,Encephalartos_lehmannii,Zamiaceae,Encephalartos_lehmanii_PR780,Encephalartos_lehmanii_PR780,Encephalartos_lehmannii_Lehm.,1.8,18,2,9
encephalartos_longifolius.shp,30,Encephalartos_longifolius,Zamiaceae,Encephalartos_longifolius_PR873,Encephalartos_longifolius_PR873,Encephalartos_longifolius_(Jacq.)_Lehm.,4.6,20,4,5
encephalartos_manikensis.shp,31,Encephalartos_manikensis,Zamiaceae,Encephalartos_manikensis_PR903,Encephalartos_manikensis_PR903,Encephalartos_manikensis_(Gilliland)_Gilliland,NA,NA,NA,NA
encephalartos_middelburgensis.shp,32,Encephalartos_middelburgensis,Zamiaceae,Encephalartos_middelburgensis_PR726,Encephalartos_middelburgensis_PR726,"Encephalartos_middelburgensis_Vorster,_Robbertse_&_S.van_der_Westh.",4.3,19,2,9.5
encephalartos_msinganus.shp,33,Encephalartos_msinganus,Zamiaceae,Encephalartos_msinganus_PR701,Encephalartos_msinganus_PR701,Encephalartos_msinganus_Vorster,3,17,2,8.5
encephalartos_natalensis.shp,34,Encephalartos_natalensis,Zamiaceae,Encephalartos_natalensis_PR802,Encephalartos_natalensis_PR802,Encephalartos_natalensis_R.A.Dyer_&_Verdoorn,7.3,25,4.5,5.56
encephalartos_nubimontanus.shp,35,Encephalartos_nubimontanus,Zamiaceae,Encephalartos_nubimontanus_PR704,Encephalartos_nubimontanus_PR704,Encephalartos_nubimontanus_P.J.H.Hurter_,2.5,20,1.5,13.33
encephalartos_paucidentatus.shp,36,Encephalartos_paucidentatus,Zamiaceae,Encephalartos_paucidentatus_PR849,Encephalartos_paucidentatus_PR849,Encephalartos_paucidentatus_Stapf_&_Burtt_Davy,3.7,25,3,8.33
encephalartos_princeps.shp,37,Encephalartos_princeps,Zamiaceae,Encephalartos_princeps_PR871,Encephalartos_princeps_PR871,Encephalartos_princeps_R.A.Dyer,3.4,15,1.5,10
encephalartos_relictus.shp,38,Encephalartos_relictus,Zamiaceae,Encephalartos_relictus_PR732,Encephalartos_relictus_PR732,Encephalartos_relictus_P.J.H.Hurter,2.5,20,1.2,16.67
encephalartos_senticosus.shp,39,Encephalartos_senticosus,Zamiaceae,Encephalartos_senticosus_PR833,Encephalartos_senticosus_PR833,Encephalartos_senticosus_Vorster,4,18,2,9
encephalartos_transvenosus.shp,40,Encephalartos_transvenosus,Zamiaceae,Encephalartos_transvenosus_PR832,Encephalartos_transvenosus_PR832,Encephalartos_transvenosus_Stapf_&_Burtt_Davy,4,25,4.5,5.56
encephalartos_villosus.shp,41,Encephalartos_villosus,Zamiaceae,Encephalartos_villosus_PR838,Encephalartos_villosus_PR838,Encephalartos_villosus_Lem.,2,25,2.5,10
encephalartos_woodii.shp,42,Encephalartos_woodii,Zamiaceae,Encephalartos_woodii_PR875,Encephalartos_woodii_PR875,Encephalartos_woodii_Sander_,6,20,5,4
englerodaphne_ovalifolia.shp,1447,Englerodaphne_ovalifolia,Thymelaeaceae,Englerodaphne_ovalifolia_Abbott9108,Englerodaphne_ovalifolia_Abbott9108,Englerodaphne_ovalifolia_(Meisn.)_E.Phillips,3,6,2.5,2.4
englerodaphne_pilosa.shp,1448,Englerodaphne_pilosa,Thymelaeaceae,Englerodaphne_pilosa_OM1893,Englerodaphne_pilosa_OM1893,Englerodaphne_pilosa_Burtt_Davy,12,10,5,2
englerophytum_magalismontanum.shp,1867,Englerophytum_magalismontanum,Sapotaceae,Englerophytum_magalismontanum_MvdB18,Englerophytum_magalismontanum_MvdB18,Englerophytum_magalismontanum_(Sond.)_T.D.Penn.,10,14,5,2.8
englerophytum_natalense.shp,1868,Englerophytum_natalense,Sapotaceae,Englerophytum_natalense_OM1544,Englerophytum_natalense_OM1544,Englerophytum_natalense_(Sond.)_T.D.Penn.,20,15,5,3
ensete_ventricosum.shp,146,Ensete_ventricosum,Musaceae,Ensete_ventricosum_CS02,Ensete_ventricosum_CS02,Ensete_ventricosum_(Welw.)_Cheesman,12,500,100,5
entada_abyssinica.shp,874,Entada_abyssinica,Fabaceae,Entada_abyssinica_OM2316,Entada_abyssinica_OM2316,Entada_abyssinica_A.Rich.,10,1.2,0.3,4
entada_rheedii.shp,876,Entada_rheedii,Fabaceae,Entada_rheedei_OM2417,Entada_rheedei_OM2417,Entada_rheedii_Spreng.,25,9,4,2.25
entada_wahlbergii.shp,877,Entada_wahlbergii,Fabaceae,Entada_wahlbergia_OM2586,Entada_wahlbergia_OM2586,Entada_wahlbergii_Harv.,10,1.8,0.5,3.6
entandrophragma_caudatum.shp,1640,Entandophragma_caudatum,Meliaceae,Entandophragma_caudatum_OM1342,Entandophragma_caudatum_OM1342,Entandrophragma_caudatum_(Sprague)_Sprague,30,11,3.5,3.14
erica_caffra_var_caffra.shp,1832,Erica_caffra_var._caffra,Ericaceae,Erica_caffra_OM2307,Erica_caffra_OM2307,Erica_caffra_L.,4,1,0.2,5
erica_natalitia_natalitia.shp,1843,Erica_natalitia_var._natalitia,Ericaceae,Erica_natalitia_natalitia_Abbott9208,Erica_natalitia_natalitia_Abbott9208,Erica_natalitia_Bolus,2.5,0.3,0.1,3
erica_triflora.shp,1849,Erica_triflora,Ericaceae,Erica_triflora_MWC23115,Erica_triflora_MWC23115,Erica_triflora_L.,4,1,0.2,5
erythrina_abyssinica.shp,879,Erythrina_abyssinica,Fabaceae,Erythrina_abyssinica_OM2095,Erythrina_abyssinica_OM2095,Erythrina_abyssinica_DC.,10,14,14,1
erythrina_caffra.shp,880,Erythrina_caffra,Fabaceae,Erythrina_caffra_BS0057,Erythrina_caffra_BS0057,Erythrina_caffra_Thunb.,20,16,18,0.89
erythrina_humeana.shp,882,Erythrina_humeana,Fabaceae,Erythrina_humeana_OM741,Erythrina_humeana_OM741,Erythrina_humeana_Spreng.,4,13,12,1.08
erythrina_livingstoniana.shp,884,Erythrina_livingstoniana,Fabaceae,Erythrina_livingstoniana_OM2354,Erythrina_livingstoniana_OM2354,Erythrina_livingstoniana_Baker,15,17,17,1
erythrina_lysistemon.shp,885,Erythrina_lysistemon,Fabaceae,Erythrina_lysistemon_RBN329,Erythrina_lysistemon_RBN329,Erythrina_lysistemon_Hutch._,10,12.5,8.5,1.47
erythrina_zeyheri.shp,886,Erythrina_zeyheri,Fabaceae,Erythrina_zeyheri_OM1589,Erythrina_zeyheri_OM1589,Erythrina_zeyheri_Harv.,0.5,32,25,1.28
erythrococca_menyharthii.shp,475,Erythrococca_menyharthii,Euphorbiaceae,Erythrococca_menyharthii_OM2431,Erythrococca_menyharthii_OM2431,Erythrococca_menyharthii_(Pax)_Prain,6,10,6,1.67
erythrococca_sp.shp,478,Erythrococca_sp.nov.,Euphorbiaceae,Erythrococca_sp_nov_Abbott9148,Erythrococca_sp_nov_Abbott9148,Erythrococca_sp.nov._,3,3.5,1.8,1.94
erythrophleum_africanum.shp,887,Erythrophleum_africanum,Fabaceae,Erythrophleum_africanum_OM2537,Erythrophleum_africanum_OM2537,Erythrophleum_africanum_(Benth.)_Harms,12,5,2,2.5
erythrophleum_suaveolens.shp,889,Erythrophleum_suaveolens,Fabaceae,Erythrophyllum_suaveolens_OM2674,Erythrophyllum_suaveolens_OM2674,Erythrophleum_suaveolens_(Guill._&_Perr.)_Brenan,20,5,2.5,2
erythroxylum_delagoense.shp,411,Erythroxylum_delagoense,Erythroxylaceae,Erythroxylum_delagoense_OM1499,Erythroxylum_delagoense_OM1499,Erythroxylum_delagoense_Schinz,5,3,1.5,2
erythroxylum_emarginatum.shp,412,Erythroxylum_emarginatum,Erythroxylaceae,Erythroxylum_emarginatum_OM1545,Erythroxylum_emarginatum_OM1545,Erythroxylum_emarginatum_Thonn.,9,12.5,4.5,2.78
erythroxylum_pictum.shp,413,Erythroxylum_pictum,Erythroxylaceae,Erythroxylum_pictum_Abbott9129,Erythroxylum_pictum_Abbott9129,Erythroxylum_pictum_E.Mey._ex_Harv._&_Sond.,13,6,3.5,1.71
euclea_coriacea.shp,1807,Euclea_coriacea,Ebenaceae,Euclea_coriacea_MWC22169,Euclea_coriacea_MWC22169,Euclea_coriacea_A.DC.,10,5,3,1.67
euclea_crispa_crispa.shp,1808,Euclea_crispa_subsp._crispa,Ebenaceae,Euclea_crispa_OM2254,Euclea_crispa_OM2254,Euclea_crispa_(Thunb.)_G≥rke,20,5,1.5,3.33
euclea_daphnoides.shp,1810,Euclea_daphnoides,Ebenaceae,Euclea_daphnoides_OM1381,Euclea_daphnoides_OM1381,Euclea_racemosa_subsp._daphnoides_(Hiern)_F.White,8,7,1.5,4.67
euclea_divinorum.shp,1812,Euclea_divinorum,Ebenaceae,Euclea_divinorum_OM1102,Euclea_divinorum_OM1102,Euclea_divinorum_Hiern,8,8,2.5,3.2
euclea_natalensis_obovata.shp,1820,Euclea_natalensis_subsp._obovata,Ebenaceae,Euclea_natalensis_obovata_OM2658,Euclea_natalensis_obovata_OM2658,Euclea_natalensis_subsp._obovata_F.White,7,11,4.5,2.44
euclea_natalensis_subsp_angustifolia.shp,1816,Euclea_natalensis_subsp._angustifolia,Ebenaceae,Euclea_natalensis_augustifolia_RBN287,Euclea_natalensis_augustifolia_RBN287,Euclea_natalensis_subsp._angustifolia_F._White,5,7,1.5,4.67
euclea_natalensis_subsp_natalensis.shp,1819,Euclea_natalensis_subsp._natalensis,Ebenaceae,Euclea_natalensis_natalensis_OM936,Euclea_natalensis_natalensis_OM936,Euclea_natalensis_A.DC.,12,13,3.5,3.71
euclea_pseudebenus.shp,1822,Euclea_pseudebenus,Ebenaceae,Euclea_pseudebenus_MWC21190,Euclea_pseudebenus_MWC21190,Euclea_pseudebenus_E.Mey._ex_A.DC.,10,5,0.5,10
euclea_racemosa_subsp_racemosa.shp,1825,Euclea_racemosa_subsp._racemosa,Ebenaceae,Euclea_racemosa_OM1538,Euclea_racemosa_OM1538,Euclea_racemosa_L.,12,5,1.5,3.33
euclea_undulata.shp,1830,Euclea_undulata,Ebenaceae,Euclea_undulata_OM1572,Euclea_undulata_OM1572,Euclea_undulata_Thunb.,7,4,1.5,2.67
eugenia_capensis_capensis.shp,1262,Eugenia_capensis_subsp._capensis,Myrtaceae,Eugenia_capensis_Abbott9225,Eugenia_capensis_Abbott9225,Eugenia_capensis_(Eckl._&_Zeyh.)_Harv.,4,4,4,1
eugenia_erythrophylla.shp,1263,Eugenia_erythrophylla,Myrtaceae,Eugenia_erythrophylla_Abbott9121,Eugenia_erythrophylla_Abbott9121,Eugenia_erythrophylla_Strey,10,12,7,1.71
eugenia_natalitia.shp,1265,Eugenia_natalitia,Myrtaceae,Eugenia_natalitia_OM2699,Eugenia_natalitia_OM2699,Eugenia_capensis_subsp._natalitia_(Sond.)_F.White,10,8,4,2
eugenia_sp_nov_c.shp,1270,Eugenia_sp._nov._C,Myrtaceae,Eugenia_sp_C_Abbott9151,Eugenia_sp_C_Abbott9151,Eugenia_sp._nov._C_,20,4.5,2.6,1.73
eugenia_umtamvunensis.shp,1271,Eugenia_umtamvunensis,Myrtaceae,Eugenia_umtamvunensis_Abbott9120,Eugenia_umtamvunensis_Abbott9120,Eugenia_umtamvunensis_A.E.van_Wyk,10,9,6,1.5
eugenia_uniflora.shp,1272,Eugenia_uniflora,Myrtaceae,Eugenia_uniflora_Genbank,Eugenia_uniflora_Genbank,Eugenia_uniflora_L.,Exotic,Exotic,Exotic,NA
eugenia_verdoorniae.shp,1273,Eugenia_verdoorniae,Myrtaceae,Eugenia_verdoorniae_Abbott9122,Eugenia_verdoorniae_Abbott9122,Eugenia_verdoorniae_A.E.van_Wyk,3,4.5,0.8,5.63
eugenia_woodii.shp,1274,Eugenia_woodii,Myrtaceae,Eugenia_woodii_OM1795,Eugenia_woodii_OM1795,Eugenia_woodii_Dummer,20,9,6,1.5
eugenia_zeyheri.shp,1275,Eugenia_zeyheri,Myrtaceae,Eugenia_zeyheri_OM1800,Eugenia_zeyheri_OM1800,Eugenia_capensis_subsp._zeyheri_(Harv.)_F.White,4,5,1.5,3.33
eugenia_zuluensis.shp,1276,Eugenia_zuluensis,Myrtaceae,Eugenia_zuluensis_Abbott9188,Eugenia_zuluensis_Abbott9188,Eugenia_zuluensis_Dummer,10,3,1.5,2
euphorbia_cooperi_var_cooperi.shp,484,Euphorbia_cooperi_var._cooperi,Euphorbiaceae,Euphorbia_cooperi_OM1464,Euphorbia_cooperi_OM1464,Euphorbia_cooperi_N.E.Br._ex_A.Berger,7,NA,NA,NA
euphorbia_espinosa.shp,487,Euphorbia_espinosa,Euphorbiaceae,Euphorbia_espinosa_RBN189,Euphorbia_espinosa_RBN189,Euphorbia_espinosa_Pax,3.5,5.5,2.5,2.2
euphorbia_guerichiana.shp,497,Euphorbia_guerichiana,Euphorbiaceae,Euphorbia_guerichiana_OM894,Euphorbia_guerichiana_OM894,Euphorbia_guerichiana_Pax_ex_Engl.,6,1.5,0.5,3
euphorbia_matabelensis.shp,503,Euphorbia_matabelensis,Euphorbiaceae,Euphorbia_matabelensis_OM2416,Euphorbia_matabelensis_OM2416,Euphorbia_matabelensis_Pax,4,3,1.2,2.5
euphorbia_rowlandii.shp,506,Euphorbia_rowlandii,Euphorbiaceae,Euphorbia_rowlandii_RBN263,Euphorbia_rowlandii_RBN263,Euphorbia_rowlandii_R.A.Dyer,2,NA,NA,NA
euphorbia_tirucalli.shp,510,Euphorbia_tirucalli,Euphorbiaceae,Euphorbia_tirucalli_OM569,Euphorbia_tirucalli_OM569,Euphorbia_tirucalli_L.,10,1.2,0.15,8
euphorbia_triangularis.shp,511,Euphorbia_triangularis,Euphorbiaceae,Euphorbia_triangularis_Abbott9222,Euphorbia_triangularis_Abbott9222,Euphorbia_triangularis_Desf._ex_A.Berger,18,NA,NA,NA
excoecaria_bussei.shp,513,Excoecaria_bussei,Euphorbiaceae,Excoecaria_bussei_OM2385,Excoecaria_bussei_OM2385,Excoecaria_bussei_(Pax)_Pax,10,25,10,2.5
excoecaria_simii.shp,515,Excoecaria_simii,Euphorbiaceae,Excoecaria_simii_Abbott9211,Excoecaria_simii_Abbott9211,Excoecaria_simii_(Kuntze)_Pax,2.5,9,4,2.25
fadogia_tetraquetra_for_pygmaeothamnus.shp,2140,Pygmaeothamnus_chamaedendrum,Rubiaceae,Pygmaeothamnus_OM3266,Pygmaeothamnus_OM3266,Fadogia_tetraquetra_K.Schum._&_K.Krause,0.2,5,1.5,3.33
faidherbia_albida.shp,890,Faidherbia_albida,Fabaceae,Faidherbia_albida_RBN165,Faidherbia_albida_RBN165,Faidherbia_albida_(Delile)_A.Chev.,30,1,0.3,3.33
faurea_galpinii.shp,158,Faurea_galpinii,Proteaceae,Faurea_galpinii_OM1818,Faurea_galpinii_OM1818,Faurea_galpinii_E.Phillips,18,10,2.5,4
faurea_macnaughtonii.shp,159,Faurea_macnaughtonii,Proteaceae,Faurea_macnaughtonii_Abbott9123,Faurea_macnaughtonii_Abbott9123,Faurea_macnaughtonii_E.Phillips,20,12,3,4
faurea_rochetiana.shp,160,Faurea_rochetiana,Proteaceae,Faurea_rochetiana_OM1461,Faurea_rochetiana_OM1461,Faurea_rochetiana_(A.Rich.)_Chiov._ex_Pic.Serm.,7,17,6,2.83
faurea_saligna.shp,162,Faurea_saligna,Proteaceae,Faurea_saligna_MvdB27,Faurea_saligna_MvdB27,Faurea_saligna_Harv.,20,12.5,2,6.25
fernandoa_magnifica.shp,2219,Fernandoa_magnifica,Bignoniaceae,Fernandoa_magnifica_OM2336,Fernandoa_magnifica_OM2336,Fernandoa_magnifica_Seem.,4,16,6,2.67
ficus_abutilifolia.shp,1062,Ficus_abutilifolia,Moraceae,Ficus_abutifolia_OM280,Ficus_abutifolia_OM280,Ficus_abutilifolia_(Miq.)_Miq.,8,19,20,0.95
ficus_bizanae.shp,1063,Ficus_bizanae,Moraceae,Ficus_bizanae_Abbott9218,Ficus_bizanae_Abbott9218,Ficus_bizanae_Hutch._&_Burtt_Davy,18,15,7.5,2
ficus_burkei.shp,1065,Ficus_burkei,Moraceae,Ficus_burkei_OM972,Ficus_burkei_OM972,Ficus_thonningii_Blume,18,12,6,2
ficus_burtt-davyi.shp,1066,Ficus_burtt-davyi,Moraceae,Ficus_burt-davyi_MWC20234,Ficus_burt_davyi_MWC20234,Ficus_burtt-davyi_Hutch.,5,10,7.6,1.32
ficus_bussei.shp,1067,Ficus_bussei,Moraceae,Ficus_bussei_OM2444,Ficus_bussei_OM2444,Ficus_bussei_Warb._ex_Mildbr._&_Burret,18,20,8.5,2.35
ficus_capreifolia.shp,1068,Ficus_capreifolia,Moraceae,Ficus_capreifolia_OM2566,Ficus_capreifolia_OM2566,Ficus_capreifolia_Delile,7,11,4.5,2.44
ficus_cordata.shp,1070,Ficus_cordata,Moraceae,Ficus_cordata_Genbank,Ficus_cordata_Genbank,Ficus_cordata_Thunb.,20,7,3.5,2
ficus_craterostoma.shp,1071,Ficus_craterostoma,Moraceae,Ficus_craterostema_Abbott9168,Ficus_craterostema_Abbott9168,Ficus_craterostoma_Warb._ex_Mildbr._&_Burret_,12,8.5,5,1.7
ficus_glumosa.shp,1074,Ficus_glumosa,Moraceae,Ficus_glumosa_OM564,Ficus_glumosa_OM564,Ficus_glumosa_Delile,13,15,9,1.67
ficus_ilicina.shp,1075,Ficus_ilicina,Moraceae,Ficus_ilicina_MWC20240,Ficus_ilicina_MWC20240,Ficus_ilicina_(Sond.)_Miq.,5,10,5,2
ficus_ingens.shp,1076,Ficus_ingens,Moraceae,Ficus_ingens_OM593,Ficus_ingens_OM593,Ficus_ingens_(Miq.)_Miq.,13,15,10,1.5
ficus_lutea.shp,1078,Ficus_lutea,Moraceae,Ficus_lutea_OM1822,Ficus_lutea_OM1822,Ficus_lutea_Vahl,25,18,13.5,1.33
ficus_petersii.shp,1083,Ficus_petersii,Moraceae,Ficus_petersii_RL1487,Ficus_petersii_RL1487,Ficus_thonningii_Blume,12,8,3,2.67
ficus_polita_polita.shp,1084,Ficus_polita_subsp._polita,Moraceae,Ficus_polita_OM1823,Ficus_polita_OM1823,Ficus_polita_Vahl,16,15,10,1.5
ficus_pygmaea.shp,1085,Ficus_pygmaea,Moraceae,Ficus_pygmaea_MWC20237,Ficus_pygmaea_MWC20237,Ficus_pygmaea_Welw._ex_Hiern,3,10,7.5,1.33
ficus_rokko.shp,1086,Ficus_rokko,Moraceae,Ficus_rokko_OM2249,Ficus_rokko_OM2249,Ficus_thonningii_Blume,40,12,6.5,1.85
ficus_salicifolia.shp,1087,Ficus_salicifolia,Moraceae,Ficus_salicifolia_OM2005,Ficus_salicifolia_OM2005,Ficus_cordata_subsp._salicifolia_(Vahl)_C.C.Berg,9,7,3.5,2
ficus_stuhlmannii.shp,1090,Ficus_stuhlmannii,Moraceae,Ficus_stuhlmannii_OM749,Ficus_stuhlmannii_OM749,Ficus_stuhlmannii_Warb.,10,18,8,2.25
ficus_sur.shp,1091,Ficus_sur,Moraceae,Ficus_sur_OM1556,Ficus_sur_OM1556,Ficus_sur_Forssk.,30,15,12,1.25
ficus_sycomorus_sycomorus.shp,1093,Ficus_sycomorus_subsp._sycomorus,Moraceae,Ficus_sycomorus_RBN197,Ficus_sycomorus_RBN197,Ficus_sycomorus_L.,25,17,15,1.13
ficus_tettensis.shp,1094,Ficus_tettensis,Moraceae,Ficus_tettensis_RBN265,Ficus_tettensis_RBN265,Ficus_tettensis_Hutch.,7,2,5,0.4
ficus_tremula.shp,1095,Ficus_tremula_subsp._tremula,Moraceae,Ficus_tremula_tremula_OM2738,Ficus_tremula_tremula_OM2738,Ficus_tremula_Warb.,10,8,3,2.67
ficus_trichopoda.shp,1096,Ficus_trichopoda,Moraceae,Ficus_trichopoda_OM1817,Ficus_trichopoda_OM1817,Ficus_trichopoda_Baker,12,30,23,1.3
filicium_decipiens.shp,1718,Filicium_decipiens,Sapindaceae,Filicium_decipiens_Genbank,Filicium_decipiens_Genbank,Filicium_decipiens_(Wight_&_Arn.)_Thwaites,25,15,3,5
flacourtia_indica.shp,638,Flacourtia_indica,Salicaceae,Flacourtia_indica_RL1216,Flacourtia_indica_RL1216,Flacourtia_indica_(Burm._f.)_Merr.,10,12,7.5,1.6
flueggea_virosa_subsp_virosa.shp,517,Flueggea_virosa_subsp._virosa,Euphorbiaceae,Flueggea_virosa_OM362,Flueggea_virosa_OM362,Flueggea_virosa_(Roxb._ex_Willd.)_Royle,4,6.5,3,2.17
fockea_multiflora.shp,1936,Fockea_multiflora,Apocynaceae,Fockea_MWC3853,Fockea_MWC3853,Fockea_multiflora_K.Schum.,15,3,2,1.5
freylinia_lanceolata.shp,2331,Freylinia_lanceolata,Scrophulariaceae,Freylinia_lanceolata_OM2306,Freylinia_lanceolata_OM2306,Freylinia_lanceolata_(L.)_G.Don,5,12,1.3,9.23
friesodielsia_obovata.shp,84,Friesodielsia_obovata,Annonaceae,Friesodielsia_obovata_OM2395,Friesodielsia_obovata_OM2395,Friesodielsia_obovata_(Benth.)_Verdc.,7,11.5,7.5,1.53
funtumia_africana.shp,1937,Funtumia_africana,Apocynaceae,Funtumia_africana_Genbank,Funtumia_africana_Genbank,Funtumia_africana_(Benth.)_Stapf,27,32,17,1.88
galpinia_transvaalica.shp,1244,Galpinia_transvaalica,Lythraceae,Galpinia_transvaalica_OM319,Galpinia_transvaalica_OM319,Galpinia_transvaalica_N.E.Br.,7,9,4.5,2
garcinia_gerrardii.shp,401,Garcinia_gerrardii,Clusiaceae,Garcinia_gerrardi_OM2242,Garcinia_gerrardi_OM2242,Garcinia_gerrardii_Harv._ex_Sim,13,10,7,1.43
garcinia_livingstonei.shp,404,Garcinia_livingstonei,Clusiaceae,Garcinia_livingstonei_OM1189,Garcinia_livingstonei_OM1189,Garcinia_livingstonei_T.Anderson,10,14,11,1.27
gardenia_cornuta.shp,2047,Gardenia_cornuta,Rubiaceae,Gardenia_cornuta_OM2241,Gardenia_cornuta_OM2241,Gardenia_cornuta_Hemsl.,5,5,2.7,1.85
gardenia_resiniflua_subsp_resiniflua.shp,2050,Gardenia_resiniflua_subsp._resiniflua,Rubiaceae,Gardenia_resiniflua_OM1272,Gardenia_resiniflua_OM1272,Gardenia_resiniflua_Hiern,7,8,5,1.6
gardenia_ternifolia_subsp_jovis-tonantis_var_goetzei.shp,2051,Gardenia_ternifolia_subsp._jovis-tonantis_var._goetzei,Rubiaceae,Gardenia_ternifolia_OM2356,Gardenia_ternifolia_OM2356,Gardenia_ternifolia_subsp._jovis-tonantis_(Welw.)_Verdc.,7,13,8,1.63
gardenia_thunbergia.shp,2052,Gardenia_thunbergia,Rubiaceae,Gardenia_thunbergia_OM3222,Gardenia_thunbergia_OM3222,Gardenia_thunbergia_Thunb.,5,15,10,1.5
gardenia_volkensii_subsp_volkensii_var_volkensii.shp,2055,Gardenia_volkensii_subsp._volkensii_var._volkensii,Rubiaceae,Gardenia_volkensii_OM1966,Gardenia_volkensii_OM1966,Gardenia_volkensii_K.Schum.,7,7.5,4,1.88
gerrardina_foliosa.shp,1311,Gerrardina_foliosa,Gerrardinaceae,Gerrardina_foliosa_Abbott9228,Gerrardina_foliosa_Abbott9228,Gerrardina_foliosa_Oliv.,10,7,2.5,2.8
glenniea_africana.shp,1719,Glenniea_africana,Sapindaceae,Glenniea_africana_OM1857,Glenniea_africana_OM1857,Glenniea_africana_(Radlk.)_Leenh.,12,19,9,2.11
gloveria_integrifolia.shp,302,Gloveria_integrifolia,Celastraceae,Gloveria_integrifolia_MWC32835,Gloveria_integrifolia_MWC32835,Gloveria_integrifolia_(L.f.)_Jordaan,2,2,3,0.67
glyphaea_tomentosa.shp,1389,Glyphaea_tomentosa,Malvaceae,Glyphaea_tomentosa_OM2599,Glyphaea_tomentosa_OM2599,Glyphaea_tomentosa_Mast.,4,9,4,2.25
gonioma_kamassi.shp,1938,Gonioma_kamassi,Apocynaceae,Gonioma_kamassi_OM3158,Gonioma_kamassi_OM3158,Gonioma_kamassi_E.Mey.,6,12,3,4
grewia_bicolor.shp,1392,Grewia_bicolor,Malvaceae,Grewia_bicolor_RL1583,Grewia_bicolor_RL1583,Grewia_damine_Gaertn.,7,7,2,3.5
